OrderDate,SalesOrder,OrderType,SalesOffice,SPName,MaterialCode,ItemDescription,OrderQty
2019.02.27,1507298,OR10,DB20,디알비유니온벨티노 주식회사,1000886,ILBAN B 72 INCH 내,5 
2019.02.28,1507433,OR10,DB10,부전상사(서면),1000886,ILBAN B 72 INCH 내,10 
2019.02.28,1507456,OR10,DB10,한국벨트산업기계,1000886,ILBAN B 72 INCH 내,10 
2019.02.28,1507658,OR50,DB40,㈜ 동일,1000886,ILBAN B 72 INCH 내,10 
2019.03.01,1507834,OR10,DB20,한길산업,1000886,ILBAN B 72 INCH 내,40 
2019.03.01,1507844,OR10,DB30,동일특수고무벨트,1000886,ILBAN B 72 INCH 내,20 
2019.03.04,1507988,OR10,DB40,통영기계상사,1000886,ILBAN B 72 INCH 내,5 
2019.03.04,1508197,OR10,DB40,㈜ 동일,1000886,ILBAN B 72 INCH 내,20 
2019.03.04,1508257,OR10,DB30,동부베어링,1000886,ILBAN B 72 INCH 내,10 
2019.03.04,1508273,SO50,DB40,동일수지콘베어벨트,1000886,ILBAN B 72 INCH 내,5 
2019.03.04,1508285,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,10 
2019.03.04,1508320,OR10,DB30,주식회사 동일벨트,1000886,ILBAN B 72 INCH 내,40 
2019.03.05,1508627,OR10,DB10,성우상사,1000886,ILBAN B 72 INCH 내,40 
2019.03.05,1508656,OR30,DB20,제일산업사,1000886,ILBAN B 72 INCH 내,20 
2019.03.05,1508660,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,5 
2019.03.05,1508675,OR30,DB20,거성산업,1000886,ILBAN B 72 INCH 내,40 
2019.03.05,1508677,OR10,DB10,성우상사,1000886,ILBAN B 72 INCH 내,100 
2019.03.05,1508722,OR10,DB40,동일종합테크,1000886,ILBAN B 72 INCH 내,5 
2019.03.05,1508800,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,10 
2019.03.05,1508965,OR10,DB30,동일산업,1000886,ILBAN B 72 INCH 내,20 
2019.03.06,1509102,OR10,DB10,동일벨트(울산),1000886,ILBAN B 72 INCH 내,20 
2019.03.06,1509145,OR10,DB10,동일삼광산업,1000886,ILBAN B 72 INCH 내,20 
2019.03.06,1509220,OR10,DB10,성우상사,1000886,ILBAN B 72 INCH 내,10 
2019.03.06,1509334,OR10,DB40,동일통상,1000886,ILBAN B 72 INCH 내,3 
2019.03.06,1509344,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,80 
2019.03.06,1509413,OR10,DB40,동일통상,1000886,ILBAN B 72 INCH 내,40 
2019.03.07,1509556,OR30,DB20,㈜신흥알앤테크,1000886,ILBAN B 72 INCH 내,20 
2019.03.07,1509557,OR10,DB10,동일종합산업,1000886,ILBAN B 72 INCH 내,12 
2019.03.07,1509617,OR10,DB30,천안동일벨트,1000886,ILBAN B 72 INCH 내,20 
2019.03.07,1509824,OR10,DB40,동일통상,1000886,ILBAN B 72 INCH 내,10 
2019.03.08,1510107,OR10,DB10,유일상사,1000886,ILBAN B 72 INCH 내,20 
2019.03.08,1510172,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,5 
2019.03.08,1510241,OR10,DB20,코리아벨트 주식회사,1000886,ILBAN B 72 INCH 내,10 
2019.03.08,1510343,OR10,DB40,㈜ 동일,1000886,ILBAN B 72 INCH 내,4 
2019.03.09,1510418,OR30,DB20,㈜신흥알앤테크,1000886,ILBAN B 72 INCH 내,20 
2019.03.09,1510419,OR10,DB10,동일벨트(울산),1000886,ILBAN B 72 INCH 내,10 
2019.03.09,1510428,OR10,DB10,동일삼광산업,1000886,ILBAN B 72 INCH 내,20 
2019.03.11,1510571,OR10,DB10,유일상사,1000886,ILBAN B 72 INCH 내,20 
2019.03.11,1510605,OR10,DB20,한길산업,1000886,ILBAN B 72 INCH 내,10 
2019.03.11,1510652,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,20 
2019.03.11,1510669,OR10,DB40,동일통상,1000886,ILBAN B 72 INCH 내,5 
2019.03.11,1510671,OR10,DB40,㈜ 동일,1000886,ILBAN B 72 INCH 내,10 
2019.03.11,1510713,OR10,DB30,주식회사 동일인더스트리,1000886,ILBAN B 72 INCH 내,10 
2019.03.11,1510735,OR10,DB30,동부베어링,1000886,ILBAN B 72 INCH 내,30 
2019.03.11,1510838,OR10,DB20,흥진사,1000886,ILBAN B 72 INCH 내,5 
2019.03.11,1510901,OR10,DB10,동일삼광산업,1000886,ILBAN B 72 INCH 내,20 
2019.03.12,1511117,OR30,DB20,㈜신흥알앤테크,1000886,ILBAN B 72 INCH 내,20 
2019.03.12,1511141,OR10,DB20,진흥상사,1000886,ILBAN B 72 INCH 내,20 
2019.03.12,1511157,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,10 
2019.03.12,1511279,OR10,DB20,(주)삼흥정밀화학,1000886,ILBAN B 72 INCH 내,9 
2019.03.12,1511319,OR10,DB40,㈜ 동일,1000886,ILBAN B 72 INCH 내,20 
2019.03.12,1511379,OR10,DB10,동일삼광산업,1000886,ILBAN B 72 INCH 내,20 
2019.03.12,1511400,OR30,DB20,한성상공(주),1000886,ILBAN B 72 INCH 내,20 
2019.03.13,1511589,OR10,DB40,㈜ 동일,1000886,ILBAN B 72 INCH 내,20 
2019.03.13,1511724,OR10,DB10,동일상공사,1000886,ILBAN B 72 INCH 내,20 
2019.03.13,1511740,SO50,DB40,동일벨트총판,1000886,ILBAN B 72 INCH 내,12 
2019.03.14,1511945,OR10,DB10,동일종합물산,1000886,ILBAN B 72 INCH 내,20 
2019.03.14,1512090,OR30,DB20,(주) 신흥폴리테크,1000886,ILBAN B 72 INCH 내,20 
2019.03.14,1512156,OR10,DB20,(주) 신흥폴리테크,1000886,ILBAN B 72 INCH 내,3 
2019.03.14,1512172,EX20,UB10,㈜지구씨오알피,1000886,ILBAN B 72 INCH 내,6 
2019.03.14,1512212,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,60 
2019.03.15,1512292,OR50,DB40,㈜ 동일,1000886,ILBAN B 72 INCH 내,20 
2019.03.15,1512419,OR10,DB40,동일통상,1000886,ILBAN B 72 INCH 내,60 
2019.03.15,1512442,OR10,DB20,흥진사,1000886,ILBAN B 72 INCH 내,20 
2019.03.15,1512632,OR30,DB20,(주)삼흥정밀화학,1000886,ILBAN B 72 INCH 내,17 
2019.03.15,1512638,OR10,DB40,㈜ 동일,1000886,ILBAN B 72 INCH 내,9 
2019.03.18,1512717,OR10,DB10,한국벨트산업기계,1000886,ILBAN B 72 INCH 내,20 
2019.03.18,1512725,OR30,DB20,동일벨트산업 주식회사,1000886,ILBAN B 72 INCH 내,40 
2019.03.18,1512768,OR10,DB10,동일종합산업,1000886,ILBAN B 72 INCH 내,10 
2019.03.18,1512915,OR10,DB20,주식회사 성보산업사,1000886,ILBAN B 72 INCH 내,80 
2019.03.18,1512969,OR30,DB20,한길산업,1000886,ILBAN B 72 INCH 내,40 
2019.03.18,1513086,OR10,DB10,성우상사,1000886,ILBAN B 72 INCH 내,10 
2019.03.18,1513152,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,10 
2019.03.19,1513326,OR30,DB20,인왕산업,1000886,ILBAN B 72 INCH 내,20 
2019.03.19,1513721,OR10,DB40,㈜ 동일,1000886,ILBAN B 72 INCH 내,6 
2019.03.20,1514063,OR10,DB30,주식회사 동일인더스트리,1000886,ILBAN B 72 INCH 내,20 
2019.03.20,1514067,OR10,DB10,성우상사,1000886,ILBAN B 72 INCH 내,5 
2019.03.20,1514122,OR10,DB10,성우상사,1000886,ILBAN B 72 INCH 내,20 
2019.03.20,1514196,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,80 
2019.03.21,1514329,OR30,DB20,태영산업사,1000886,ILBAN B 72 INCH 내,20 
2019.03.21,1514415,OR10,DB40,㈜ 동일,1000886,ILBAN B 72 INCH 내,6 
2019.03.21,1514439,OR10,DB30,주식회사 동일벨트,1000886,ILBAN B 72 INCH 내,10 
2019.03.21,1514448,OR10,DB30,대륙종합상사,1000886,ILBAN B 72 INCH 내,20 
2019.03.21,1514472,OR10,DB40,대경종합상사,1000886,ILBAN B 72 INCH 내,10 
2019.03.21,1514617,OR10,DB40,동아벨트㈜,1000886,ILBAN B 72 INCH 내,20 
2019.03.21,1514642,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,10 
2019.03.22,1514908,OR10,DB40,㈜ 동일,1000886,ILBAN B 72 INCH 내,20 
2019.03.22,1514950,OR10,DB40,㈜ 동일,1000886,ILBAN B 72 INCH 내,3 
2019.03.22,1515006,OR10,DB20,코리아벨트 주식회사,1000886,ILBAN B 72 INCH 내,5 
2019.03.22,1515124,OR30,DB20,화성물산,1000886,ILBAN B 72 INCH 내,20 
2019.03.22,1515130,OR10,DB30,주식회사 동일벨트,1000886,ILBAN B 72 INCH 내,6 
2019.03.22,1515132,OR10,DB20,코리아벨트 주식회사,1000886,ILBAN B 72 INCH 내,5 
2019.03.22,1515194,OR10,DB20,신우기업,1000886,ILBAN B 72 INCH 내,4 
2019.03.25,1515467,OR10,DB40,㈜ 동일,1000886,ILBAN B 72 INCH 내,6 
2019.03.25,1515482,OR10,DB20,한길산업,1000886,ILBAN B 72 INCH 내,40 
2019.03.25,1515494,OR10,DB40,㈜ 동일,1000886,ILBAN B 72 INCH 내,3 
2019.03.26,1515750,OR10,DB40,㈜ 동일,1000886,ILBAN B 72 INCH 내,12 
2019.03.26,1515795,OR10,DB10,동일종합물산,1000886,ILBAN B 72 INCH 내,20 
2019.03.26,1515826,OR50,DB40,㈜ 동일,1000886,ILBAN B 72 INCH 내,12 
2019.03.26,1515929,OR30,DB20,인왕산업,1000886,ILBAN B 72 INCH 내,20 
2019.03.26,1516074,OR10,DB20,(주) 신흥폴리테크,1000886,ILBAN B 72 INCH 내,6 
2019.03.26,1516076,OR10,DB20,한길산업,1000886,ILBAN B 72 INCH 내,5 
2019.03.27,1516227,OR10,DB20,동일벨트산업 주식회사,1000886,ILBAN B 72 INCH 내,60 
2019.03.27,1516371,OR30,DB20,(주) 신흥폴리테크,1000886,ILBAN B 72 INCH 내,20 
2019.03.27,1516512,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,20 
2019.03.28,1516804,OR10,DB30,주식회사 동일인더스트리,1000886,ILBAN B 72 INCH 내,20 
2019.03.28,1516831,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,10 
2019.03.29,1517111,OR30,DB20,한성상공(주),1000886,ILBAN B 72 INCH 내,18 
2019.03.29,1517137,OR10,DB20,흥진사,1000886,ILBAN B 72 INCH 내,42 
2019.03.29,1517224,OR10,DB40,동일통상,1000886,ILBAN B 72 INCH 내,30 
2019.03.29,1517414,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,40 
2019.03.30,1517492,OR10,DB10,성우상사,1000886,ILBAN B 72 INCH 내,40 
2019.03.30,1517507,OR10,DB10,동일삼광산업,1000886,ILBAN B 72 INCH 내,40 
2019.04.01,1517530,OR30,DB20,태영산업사,1000886,ILBAN B 72 INCH 내,20 
2019.04.01,1517538,OR30,DB20,㈜신흥알앤테크,1000886,ILBAN B 72 INCH 내,20 
2019.04.01,1517543,OR10,DB10,동일종합상사,1000886,ILBAN B 72 INCH 내,20 
2019.04.01,1517551,OR10,DB40,㈜ 동일,1000886,ILBAN B 72 INCH 내,10 
2019.04.01,1517577,OR10,DB10,성우상사,1000886,ILBAN B 72 INCH 내,40 
2019.04.01,1517660,OR10,DB40,동일통상,1000886,ILBAN B 72 INCH 내,40 
2019.04.01,1517662,OR10,DB20,진흥상사,1000886,ILBAN B 72 INCH 내,20 
2019.04.01,1517776,OR30,DB20,흥국종합상공사,1000886,ILBAN B 72 INCH 내,20 
2019.04.01,1517828,OR10,DB40,㈜ 동일,1000886,ILBAN B 72 INCH 내,16 
2019.04.01,1517916,OR10,DB30,동일산업,1000886,ILBAN B 72 INCH 내,10 
2019.04.01,1517935,OR10,DB10,동일삼광산업,1000886,ILBAN B 72 INCH 내,5 
2019.04.01,1517955,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,5 
2019.04.01,1517972,OR10,DB30,동부베어링,1000886,ILBAN B 72 INCH 내,10 
2019.04.01,1518008,OR10,DB20,㈜신흥알앤테크,1000886,ILBAN B 72 INCH 내,5 
2019.04.02,1518299,OR30,DB20,제일산업사,1000886,ILBAN B 72 INCH 내,20 
2019.04.02,1518383,OR10,DB40,동일통상,1000886,ILBAN B 72 INCH 내,40 
2019.04.02,1518417,OR30,DB20,한길산업,1000886,ILBAN B 72 INCH 내,40 
2019.04.02,1518500,OR10,DB30,주식회사 동일벨트,1000886,ILBAN B 72 INCH 내,10 
2019.04.02,1518534,OR10,DB10,반도상사,1000886,ILBAN B 72 INCH 내,20 
2019.04.02,1518537,OR10,DB40,동일통상,1000886,ILBAN B 72 INCH 내,20 
2019.04.02,1518544,OR10,DB10,제일상사,1000886,ILBAN B 72 INCH 내,20 
2019.04.02,1518605,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,60 
2019.04.03,1518709,OR50,DB40,㈜ 동일,1000886,ILBAN B 72 INCH 내,20 
2019.04.03,1518727,OR10,DB20,(주) 신흥폴리테크,1000886,ILBAN B 72 INCH 내,60 
2019.04.03,1518810,OR10,DB40,동일통상,1000886,ILBAN B 72 INCH 내,5 
2019.04.03,1518880,OR10,DB20,코리아벨트 주식회사,1000886,ILBAN B 72 INCH 내,10 
2019.04.03,1518901,OR10,DB40,㈜ 동일,1000886,ILBAN B 72 INCH 내,10 
2019.04.03,1519052,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,5 
2019.04.04,1519220,OR30,DB20,한길산업,1000886,ILBAN B 72 INCH 내,2 
2019.04.04,1519332,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,60 
2019.04.04,1519345,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,20 
2019.04.05,1519736,OR10,DB10,한국벨트산업기계,1000886,ILBAN B 72 INCH 내,10 
2019.04.05,1519764,OR10,DB10,유일상사,1000886,ILBAN B 72 INCH 내,20 
2019.04.05,1519866,OR10,DB30,동일특수고무벨트,1000886,ILBAN B 72 INCH 내,10 
2019.04.05,1519906,OR10,DB40,㈜ 동일,1000886,ILBAN B 72 INCH 내,10 
2019.04.06,1520057,OR10,DB10,승리상사(마산),1000886,ILBAN B 72 INCH 내,10 
2019.04.08,1520163,OR10,DB40,㈜ 동일,1000886,ILBAN B 72 INCH 내,7 
2019.04.08,1520199,OR10,DB10,성우상사,1000886,ILBAN B 72 INCH 내,20 
2019.04.08,1520210,OR10,DB10,동일삼광산업,1000886,ILBAN B 72 INCH 내,20 
2019.04.08,1520215,OR10,DB20,㈜한신R&B,1000886,ILBAN B 72 INCH 내,100 
2019.04.08,1520375,OR10,DB40,㈜ 동일,1000886,ILBAN B 72 INCH 내,10 
2019.04.08,1520445,OR10,DB20,코리아벨트 주식회사,1000886,ILBAN B 72 INCH 내,6 
2019.04.08,1520446,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,10 
2019.04.08,1520450,OR10,DB10,성우상사,1000886,ILBAN B 72 INCH 내,10 
2019.04.08,1520485,OR10,DB30,(유)남원볼트공구백화점,1000886,ILBAN B 72 INCH 내,10 
2019.04.08,1520532,OR30,DB20,인왕산업,1000886,ILBAN B 72 INCH 내,20 
2019.04.09,1520726,OR10,DB10,남도상사,1000886,ILBAN B 72 INCH 내,10 
2019.04.09,1520880,OR10,DB40,동일통상,1000886,ILBAN B 72 INCH 내,20 
2019.04.09,1520892,OR10,DB30,동일산업,1000886,ILBAN B 72 INCH 내,20 
2019.04.09,1520939,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,40 
2019.04.09,1521079,OR10,DB20,인왕상사 이천,1000886,ILBAN B 72 INCH 내,60 
2019.04.10,1521163,OR10,DB10,부전상사(서면),1000886,ILBAN B 72 INCH 내,5 
2019.04.10,1521254,OR10,DB20,동일 코리아,1000886,ILBAN B 72 INCH 내,20 
2019.04.10,1521307,OR10,DB10,성우상사,1000886,ILBAN B 72 INCH 내,5 
2019.04.10,1521352,OR10,DB30,동일산업,1000886,ILBAN B 72 INCH 내,20 
2019.04.10,1521375,OR30,DB20,㈜신흥알앤테크,1000886,ILBAN B 72 INCH 내,20 
2019.04.11,1521528,OR10,DB10,동일종합물산,1000886,ILBAN B 72 INCH 내,40 
2019.04.11,1521590,OR10,DB10,남도상사,1000886,ILBAN B 72 INCH 내,10 
2019.04.11,1521646,OR10,DB10,(주)동양 E N G,1000886,ILBAN B 72 INCH 내,20 
2019.04.11,1521684,OR10,DB20,한성상공(주),1000886,ILBAN B 72 INCH 내,10 
2019.04.11,1521715,OR10,DB10,성우상사,1000886,ILBAN B 72 INCH 내,5 
2019.04.11,1521777,OR10,DB20,흥국종합상공사,1000886,ILBAN B 72 INCH 내,2 
2019.04.11,1521780,OR10,DB30,흥진농기계,1000886,ILBAN B 72 INCH 내,10 
2019.04.12,1522039,OR10,DB20,한성상공(주),1000886,ILBAN B 72 INCH 내,5 
2019.04.12,1522070,OR10,DB10,동일삼광산업,1000886,ILBAN B 72 INCH 내,20 
2019.04.12,1522141,OR30,DB20,(주) 신흥폴리테크,1000886,ILBAN B 72 INCH 내,40 
2019.04.12,1522246,OR10,DB30,주식회사 동일인더스트리,1000886,ILBAN B 72 INCH 내,10 
2019.04.15,1522446,OR10,DB40,(주)대동,1000886,ILBAN B 72 INCH 내,100 
2019.04.15,1522650,OR30,DB20,한길산업,1000886,ILBAN B 72 INCH 내,40 
2019.04.15,1522655,OR30,DB20,흥진사,1000886,ILBAN B 72 INCH 내,20 
2019.04.15,1522700,OR10,DB10,성우상사,1000886,ILBAN B 72 INCH 내,20 
2019.04.15,1522792,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,40 
2019.04.15,1522820,OR10,DB20,(주)삼흥정밀화학,1000886,ILBAN B 72 INCH 내,10 
2019.04.15,1522859,OR10,DB10,성우상사,1000886,ILBAN B 72 INCH 내,20 
2019.04.16,1523101,OR10,DB40,동일통상,1000886,ILBAN B 72 INCH 내,5 
2019.04.16,1523129,OR10,DB40,영남기계상사,1000886,ILBAN B 72 INCH 내,20 
2019.04.16,1523274,OR10,DB40,영남기계상사,1000886,ILBAN B 72 INCH 내,10 
2019.04.16,1523306,OR10,DB40,동일통상,1000886,ILBAN B 72 INCH 내,10 
2019.04.16,1523308,OR10,DB20,한길산업,1000886,ILBAN B 72 INCH 내,5 
2019.04.16,1523354,OR10,DB20,흥진사,1000886,ILBAN B 72 INCH 내,5 
2019.04.16,1523370,OR10,DB40,㈜ 동일,1000886,ILBAN B 72 INCH 내,10 
2019.04.16,1523461,OR10,CS40,동일산업(제천),1000886,ILBAN B 72 INCH 내,20 
2019.04.17,1523521,OR10,DB20,(주) 신흥폴리테크,1000886,ILBAN B 72 INCH 내,102 
2019.04.17,1523641,OR10,DB40,동일통상,1000886,ILBAN B 72 INCH 내,4 
2019.04.17,1523658,OR10,DB40,영남종합기계상사,1000886,ILBAN B 72 INCH 내,10 
2019.04.17,1523743,OR10,DB40,동일통상,1000886,ILBAN B 72 INCH 내,60 
2019.04.17,1523752,OR10,DB20,㈜신흥알앤테크,1000886,ILBAN B 72 INCH 내,4 
2019.04.17,1523849,OR10,DB20,코리아벨트 주식회사,1000886,ILBAN B 72 INCH 내,10 
2019.04.17,1523866,EX20,UB10,기쁨과행복(전주),1000886,ILBAN B 72 INCH 내,6 
2019.04.17,1523901,OR10,DB40,㈜ 동일,1000886,ILBAN B 72 INCH 내,6 
2019.04.18,1524148,OR30,DB20,㈜신흥알앤테크,1000886,ILBAN B 72 INCH 내,20 
2019.04.18,1524155,OR10,DB20,㈜한신R&B,1000886,ILBAN B 72 INCH 내,5 
2019.04.18,1524187,OR10,DB40,㈜ 동일,1000886,ILBAN B 72 INCH 내,6 
2019.04.18,1524230,OR10,DB40,동일종합테크,1000886,ILBAN B 72 INCH 내,20 
2019.04.18,1524269,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,10 
2019.04.18,1524312,OR10,DB20,흥진사,1000886,ILBAN B 72 INCH 내,5 
2019.04.18,1524326,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,20 
2019.04.19,1524666,OR30,DB20,인왕산업,1000886,ILBAN B 72 INCH 내,20 
2019.04.19,1524678,OR10,DB20,흥진사,1000886,ILBAN B 72 INCH 내,32 
2019.04.19,1524706,OR10,DB10,진성엔지니어링,1000886,ILBAN B 72 INCH 내,10 
2019.04.19,1524818,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,100 
2019.04.22,1525057,OR30,DB20,화성물산,1000886,ILBAN B 72 INCH 내,20 
2019.04.22,1525114,OR10,DB30,주식회사 동일인더스트리,1000886,ILBAN B 72 INCH 내,3 
2019.04.22,1525203,OR10,DB20,흥진사,1000886,ILBAN B 72 INCH 내,2 
2019.04.22,1525272,OR10,DB30,주식회사 동일인더스트리,1000886,ILBAN B 72 INCH 내,40 
2019.04.22,1525352,OR10,DB20,한길산업,1000886,ILBAN B 72 INCH 내,10 
2019.04.23,1525509,OR10,DB20,㈜신흥알앤테크,1000886,ILBAN B 72 INCH 내,5 
2019.04.23,1525558,OR10,CS40,동일산업(제천),1000886,ILBAN B 72 INCH 내,10 
2019.04.23,1525576,OR10,DB10,성우상사,1000886,ILBAN B 72 INCH 내,2 
2019.04.23,1525614,OR10,DB10,성우상사,1000886,ILBAN B 72 INCH 내,20 
2019.04.23,1525653,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,10 
2019.04.23,1525867,OR10,DB10,동일종합산업,1000886,ILBAN B 72 INCH 내,20 
2019.04.24,1525950,OR30,DB20,흥진사,1000886,ILBAN B 72 INCH 내,6 
2019.04.24,1526116,OR10,DB30,주식회사 동일인더스트리,1000886,ILBAN B 72 INCH 내,20 
2019.04.24,1526117,OR30,DB20,㈜신흥알앤테크,1000886,ILBAN B 72 INCH 내,20 
2019.04.24,1526147,OR10,DB10,성우상사,1000886,ILBAN B 72 INCH 내,5 
2019.04.24,1526161,OR10,DB30,주식회사 동일벨트,1000886,ILBAN B 72 INCH 내,100 
2019.04.24,1526178,OR10,DB40,㈜ 동일,1000886,ILBAN B 72 INCH 내,7 
2019.04.24,1526324,OR30,DB20,흥국종합상공사,1000886,ILBAN B 72 INCH 내,40 
2019.04.24,1526340,OR10,DB10,동일삼광산업,1000886,ILBAN B 72 INCH 내,20 
2019.04.25,1526403,OR10,DB10,승리상사(마산),1000886,ILBAN B 72 INCH 내,5 
2019.04.25,1526556,OR10,DB20,태영산업사,1000886,ILBAN B 72 INCH 내,4 
2019.04.25,1526630,OR10,DB10,동일삼광산업,1000886,ILBAN B 72 INCH 내,12 
2019.04.25,1526668,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,5 
2019.04.25,1526709,OR30,DB20,(주)삼흥정밀화학,1000886,ILBAN B 72 INCH 내,16 
2019.04.26,1526799,OR10,DB40,㈜ 동일,1000886,ILBAN B 72 INCH 내,4 
2019.04.26,1526853,OR10,CS40,동일산업(제천),1000886,ILBAN B 72 INCH 내,20 
2019.04.26,1526900,OR30,DB20,태영산업사,1000886,ILBAN B 72 INCH 내,20 
2019.04.26,1527078,OR10,DB10,동일삼광산업,1000886,ILBAN B 72 INCH 내,60 
2019.04.26,1527112,OR30,DB20,㈜신흥알앤테크,1000886,ILBAN B 72 INCH 내,20 
2019.04.29,1527172,OR10,DB40,㈜ 동일,1000886,ILBAN B 72 INCH 내,7 
2019.04.29,1527210,OR10,DB20,(주) 신흥폴리테크,1000886,ILBAN B 72 INCH 내,6 
2019.04.29,1527216,OR10,DB10,반도상사,1000886,ILBAN B 72 INCH 내,20 
2019.04.29,1527519,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,40 
2019.04.30,1527660,EX10,OS40,"DRB AMERICA, INC.",1005960,ILBAN B 72 INCH OHS EX,62 
2019.04.30,1527700,OR10,DB10,동일종합물산,1000886,ILBAN B 72 INCH 내,40 
2019.04.30,1527785,OR40,DB30,동일산업,1000886,ILBAN B 72 INCH 내,5 
2019.04.30,1527801,OR10,DB40,동일통상,1000886,ILBAN B 72 INCH 내,40 
2019.04.30,1527872,OR10,DB40,안동종합벨트,1000886,ILBAN B 72 INCH 내,10 
2019.04.30,1527915,OR10,DB10,동일삼광산업,1000886,ILBAN B 72 INCH 내,20 
2019.04.30,1528031,OR10,DB20,흥국종합상공사,1000886,ILBAN B 72 INCH 내,10 
2019.05.01,1528113,OR10,DB10,성우상사,1000886,ILBAN B 72 INCH 내,20 
2019.05.01,1528131,OR30,DB20,㈜신흥알앤테크,1000886,ILBAN B 72 INCH 내,20 
2019.05.01,1528138,OR50,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,60 
2019.05.01,1528148,OR30,DB20,한성상공(주),1000886,ILBAN B 72 INCH 내,20 
2019.05.01,1528154,OR10,DB40,동일수지콘베어벨트,1000886,ILBAN B 72 INCH 내,7 
2019.05.02,1528170,OR10,DB30,주식회사 동일인더스트리,1000886,ILBAN B 72 INCH 내,40 
2019.05.02,1528506,OR10,DB30,동일산업,1000886,ILBAN B 72 INCH 내,2 
2019.05.02,1528631,OR10,DB20,(주) 신흥폴리테크,1000886,ILBAN B 72 INCH 내,5 
2019.05.02,1528759,OR10,DB10,동일삼광산업,1000886,ILBAN B 72 INCH 내,20 
2019.05.03,1528819,OR30,DB20,(주) 신흥폴리테크,1000886,ILBAN B 72 INCH 내,20 
2019.05.03,1528932,OR10,DB10,남도상사,1000886,ILBAN B 72 INCH 내,30 
2019.05.03,1528964,OR10,DB10,한국벨트산업기계,1000886,ILBAN B 72 INCH 내,20 
2019.05.03,1529015,OR30,DB20,한길산업,1000886,ILBAN B 72 INCH 내,40 
2019.05.03,1529016,OR10,DB30,동일산업,1000886,ILBAN B 72 INCH 내,40 
2019.05.03,1529046,OR30,DB20,화성물산,1000886,ILBAN B 72 INCH 내,25 
2019.05.06,1529327,OR10,DB40,동일통상,1000886,ILBAN B 72 INCH 내,20 
2019.05.07,1529563,OR10,DB20,(주) 신흥폴리테크,1000886,ILBAN B 72 INCH 내,20 
2019.05.07,1529566,OR30,DB20,(주)삼흥정밀화학,1000886,ILBAN B 72 INCH 내,20 
2019.05.07,1529674,OR30,DB20,한길산업,1000886,ILBAN B 72 INCH 내,40 
2019.05.07,1529696,OR30,DB20,㈜신흥알앤테크,1000886,ILBAN B 72 INCH 내,40 
2019.05.07,1529785,OR10,DB30,동일산업,1000886,ILBAN B 72 INCH 내,20 
2019.05.07,1529854,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,60 
2019.05.07,1529889,OR10,DB30,주식회사 동일벨트,1000886,ILBAN B 72 INCH 내,15 
2019.05.08,1530072,OR10,DB30,동일특수고무벨트,1000886,ILBAN B 72 INCH 내,20 
2019.05.08,1530121,OR10,DB10,성우상사,1000886,ILBAN B 72 INCH 내,20 
2019.05.08,1530169,OR10,DB30,주식회사 동일인더스트리,1000886,ILBAN B 72 INCH 내,30 
2019.05.08,1530282,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,10 
2019.05.08,1530315,OR10,DB20,한길산업,1000886,ILBAN B 72 INCH 내,5 
2019.05.08,1530338,OR30,DB20,화성물산,1000886,ILBAN B 72 INCH 내,20 
2019.05.08,1530419,OR10,DB30,동부베어링,1000886,ILBAN B 72 INCH 내,30 
